Year,Month,Day,Hour,Minute,Temperature,Pressure,Relative Humidity,DNI,GHI,DHI,Solar Zenith Angle,Surface Albedo
2017,12,11,17,30,11.700000000000001,995,62.93,233,59,37,84.62,0.2
2017,12,11,17,45,11.100000000000001,995,70.02,96,29,24,87.02,0.2
2017,12,11,18,0,10.600000000000001,995,72.38,0,0,0,89.37,0.2
2017,12,11,18,15,10.5,995,72.86,0,0,0,92.43,0.2
2017,12,11,18,30,10.5,996,72.93,0,0,0,95.10000000000001,0.2
2017,12,11,18,45,10.4,996,76.03,0,0,0,97.82000000000001,0.2
2017,12,11,19,0,10.3,996,76.54,0,0,0,100.58,0.2
2017,12,11,19,15,10.100000000000001,996,77.57000000000001,0,0,0,103.38,0.2
2017,12,11,19,30,10,997,78.17,0,0,0,106.21000000000001,0.2
2017,12,11,19,45,9.8,997,81.85000000000001,0,0,0,109.07000000000001,0.2
2017,12,11,20,0,9.600000000000001,997,82.95,0,0,0,111.96000000000001,0.2
2017,12,11,20,15,9.5,997,83.51,0,0,0,114.88,0.2
2017,12,11,20,30,9.3,998,84.72,0,0,0,117.81,0.2
2017,12,11,20,45,9.1,998,87.33,0,0,0,120.76,0.2
2017,12,11,21,0,8.9,998,88.52,0,0,0,123.73,0.2
2017,12,11,21,15,8.700000000000001,998,89.72,0,0,0,126.7,0.2
2017,12,11,21,30,8.5,998,90.94,0,0,0,129.67000000000002,0.2
2017,12,11,21,45,8.3,999,91.25,0,0,0,132.65,0.2
2017,12,11,22,0,8.1,999,92.5,0,0,0,135.63,0.2
2017,12,11,22,15,7.9,999,93.76,0,0,0,138.59,0.2
2017,12,11,22,30,7.7,999,95.04,0,0,0,141.53,0.2
2017,12,11,22,45,7.4,999,92.95,0,0,0,144.45000000000002,0.2
2017,12,11,23,0,7.2,999,94.23,0,0,0,147.34,0.2
2017,12,11,23,15,7,999,95.53,0,0,0,150.17000000000002,0.2
2017,12,11,23,30,6.800000000000001,1000,96.94,0,0,0,152.93,0.2
2017,12,11,23,45,6.5,1000,93.12,0,0,0,155.58,0.2
2017,12,12,0,0,6.300000000000001,1000,94.41,0,0,0,158.1,0.2
2017,12,12,0,15,6.300000000000001,1000,94.41,0,0,0,160.41,0.2
2017,12,12,0,30,6.300000000000001,1000,94.41,0,0,0,162.44,0.2
2017,12,12,0,45,6.300000000000001,1000,94.41,0,0,0,164.08,0.2
2017,12,12,1,0,5.5,1000,93.71000000000001,0,0,0,165.19,0.2
2017,12,12,1,15,5.300000000000001,1001,95.12,0,0,0,165.65,0.2
2017,12,12,1,30,5.1000000000000005,1001,96.45,0,0,0,165.4,0.2
2017,12,12,1,45,4.9,1001,92.08,0,0,0,164.47,0.2
2017,12,12,2,0,4.7,1001,93.38,0,0,0,162.97,0.2
2017,12,12,2,15,4.5,1001,94.69,0,0,0,161.04,0.2
2017,12,12,2,30,4.4,1001,95.35000000000001,0,0,0,158.8,0.2
2017,12,12,2,45,4.2,1001,91.7,0,0,0,156.33,0.2
2017,12,12,3,0,4,1001,92.99,0,0,0,153.71,0.2
2017,12,12,3,15,3.9000000000000004,1002,93.74,0,0,0,150.98,0.2
2017,12,12,3,30,3.8000000000000003,1002,94.4,0,0,0,148.17000000000002,0.2
2017,12,12,3,45,3.8000000000000003,1002,90.47,0,0,0,145.3,0.2
2017,12,12,4,0,3.7,1002,91.11,0,0,0,142.39000000000001,0.2
2017,12,12,4,15,3.6,1002,91.75,0,0,0,139.45000000000002,0.2
2017,12,12,4,30,3.5,1003,92.49,0,0,0,136.49,0.2
2017,12,12,4,45,3.4000000000000004,1003,90,0,0,0,133.52,0.2
2017,12,12,5,0,3.3000000000000003,1003,90.63,0,0,0,130.55,0.2
2017,12,12,5,15,3.2,1003,91.27,0,0,0,127.57000000000001,0.2
2017,12,12,5,30,3.1,1003,91.92,0,0,0,124.60000000000001,0.2
2017,12,12,5,45,3,1004,90.3,0,0,0,121.63,0.2
2017,12,12,6,0,2.9000000000000004,1004,90.94,0,0,0,118.68,0.2
2017,12,12,6,15,2.9000000000000004,1004,90.94,0,0,0,115.74000000000001,0.2
2017,12,12,6,30,2.8000000000000003,1004,91.59,0,0,0,112.82000000000001,0.2
2017,12,12,6,45,2.7,1005,90.69,0,0,0,109.93,0.2
2017,12,12,7,0,2.6,1005,91.33,0,0,0,107.06,0.2
2017,12,12,7,15,2.6,1005,91.33,0,0,0,104.21000000000001,0.2
2017,12,12,7,30,2.5,1005,91.98,0,0,0,101.41,0.2
2017,12,12,7,45,2.4000000000000004,1006,91.74,0,0,0,98.64,0.2
2017,12,12,8,0,2.3000000000000003,1006,92.39,0,0,0,95.91,0.2
2017,12,12,8,15,2.6,1006,90.44,0,0,0,93.23,0.2
2017,12,12,8,30,2.9000000000000004,1006,88.54,0,0,0,90.01,0.2
2017,12,12,8,45,3.2,1007,87.94,301,28,16,87.74,0.2
2017,12,12,9,0,3.5,1007,86.10000000000001,447,61,25,85.34,0.2
2017,12,12,9,15,4.1000000000000005,1007,82.55,554,100,32,82.95,0.2
2017,12,12,9,30,4.7,1007,79.16,634,141,38,80.61,0.2
2017,12,12,9,45,5.300000000000001,1007,78.66,701,183,42,78.35000000000001,0.2
2017,12,12,10,0,5.9,1008,75.53,749,225,46,76.18,0.2
2017,12,12,10,15,6.800000000000001,1008,71,788,265,49,74.10000000000001,0.2
2017,12,12,10,30,7.7,1008,66.77,819,303,52,72.13,0.2
2017,12,12,10,45,8.6,1008,60.92,848,340,54,70.28,0.2
2017,12,12,11,0,9.5,1009,57.39,869,373,56,68.56,0.2
2017,12,12,11,15,10.200000000000001,1009,54.77,887,404,58,66.97,0.2
2017,12,12,11,30,10.9,1009,52.28,901,432,59,65.54,0.2
2017,12,12,11,45,11.600000000000001,1009,45.5,916,457,59,64.26,0.2
2017,12,12,12,0,12.3,1009,43.45,925,478,61,63.160000000000004,0.2
2017,12,12,12,15,12.600000000000001,1009,42.61,933,496,61,62.24,0.2
2017,12,12,12,30,13,1009,41.51,932,507,62,61.5,0.2
2017,12,12,12,45,13.3,1009,38.01,912,514,72,60.97,0.2
2017,12,12,13,0,13.700000000000001,1009,37.03,915,521,72,60.63,0.2
2017,12,12,13,15,13.9,1009,36.56,916,524,72,60.49,0.2
2017,12,12,13,30,14,1009,36.32,915,522,72,60.56,0.2
2017,12,12,13,45,14.200000000000001,1009,34.45,917,518,71,60.84,0.2
2017,12,12,14,0,14.4,1009,34.01,913,508,70,61.31,0.2
2017,12,12,14,15,14.5,1009,33.79,907,496,69,61.99,0.2
2017,12,12,14,30,14.5,1009,33.79,900,479,69,62.85,0.2
2017,12,12,14,45,14.600000000000001,1009,32.83,894,460,66,63.9,0.2
2017,12,12,15,0,14.600000000000001,1009,32.83,883,436,65,65.12,0.2
2017,12,12,15,15,14.5,1009,33.05,868,409,63,66.51,0.2
2017,12,12,15,30,14.3,1009,33.480000000000004,845,377,61,68.04,0.2
2017,12,12,15,45,14.200000000000001,1010,34.9,804,342,63,69.73,0.2
2017,12,12,16,0,14.100000000000001,1010,35.13,778,307,60,71.54,0.2
2017,12,12,16,15,13.3,1010,36.99,746,269,57,73.47,0.2
2017,12,12,16,30,12.600000000000001,1010,38.72,706,230,53,75.52,0.2
2017,12,12,16,45,11.8,1010,51.65,670,191,47,77.66,0.2
2017,12,12,17,0,11.100000000000001,1010,54.09,609,149,42,79.9,0.2
2017,12,12,17,15,10.200000000000001,1010,57.43,532,108,36,82.21000000000001,0.2
2017,12,12,17,30,9.4,1010,60.58,430,69,29,84.59,0.2
2017,12,12,17,45,8.5,1011,62.2,309,36,19,86.99,0.2
2017,12,12,18,0,7.7,1011,65.66,0,0,0,89.33,0.2
2017,12,12,18,15,7.5,1011,66.56,0,0,0,92.4,0.2
2017,12,12,18,30,7.2,1011,67.94,0,0,0,95.06,0.2
2017,12,12,18,45,7,1011,67.78,0,0,0,97.78,0.2
2017,12,12,19,0,6.800000000000001,1012,68.78,0,0,0,100.54,0.2
2017,12,12,19,15,6.7,1012,69.25,0,0,0,103.33,0.2
2017,12,12,19,30,6.5,1012,70.21000000000001,0,0,0,106.16,0.2
2017,12,12,19,45,6.4,1012,70.23,0,0,0,109.02,0.2
2017,12,12,20,0,6.2,1012,71.2,0,0,0,111.91,0.2
2017,12,12,20,15,6.1000000000000005,1013,71.76,0,0,0,114.83,0.2
2017,12,12,20,30,6,1013,72.26,0,0,0,117.76,0.2
2017,12,12,20,45,5.800000000000001,1013,73.24,0,0,0,120.71000000000001,0.2
2017,12,12,21,0,5.7,1013,73.75,0,0,0,123.67,0.2
2017,12,12,21,15,5.6000000000000005,1013,74.26,0,0,0,126.64,0.2
2017,12,12,21,30,5.4,1014,75.37,0,0,0,129.62,0.2
2017,12,12,21,45,5.300000000000001,1014,75.7,0,0,0,132.6,0.2
2017,12,12,22,0,5.1000000000000005,1014,76.76,0,0,0,135.57,0.2
2017,12,12,22,15,5,1014,77.29,0,0,0,138.53,0.2
2017,12,12,22,30,4.800000000000001,1014,78.38,0,0,0,141.48,0.2
2017,12,12,22,45,4.6000000000000005,1014,78.76,0,0,0,144.4,0.2
2017,12,12,23,0,4.5,1014,79.31,0,0,0,147.29,0.2
2017,12,12,23,15,4.4,1014,79.87,0,0,0,150.12,0.2
2017,12,12,23,30,4.2,1014,80.99,0,0,0,152.89000000000001,0.2
2017,12,12,23,45,4.1000000000000005,1015,80.57000000000001,0,0,0,155.55,0.2
2017,12,13,0,0,3.9000000000000004,1015,81.71000000000001,0,0,0,158.07,0.2
2017,12,13,0,15,3.9000000000000004,1015,81.71000000000001,0,0,0,160.4,0.2
2017,12,13,0,30,3.9000000000000004,1015,81.71000000000001,0,0,0,162.45000000000002,0.2
2017,12,13,0,45,3.9000000000000004,1015,81.71000000000001,0,0,0,164.1,0.2
2017,12,13,1,0,3.5,1015,82.87,0,0,0,165.24,0.2
2017,12,13,1,15,3.4000000000000004,1015,83.46000000000001,0,0,0,165.72,0.2
2017,12,13,1,30,3.3000000000000003,1015,84.05,0,0,0,165.49,0.2
2017,12,13,1,45,3.2,1015,83.36,0,0,0,164.57,0.2
2017,12,13,2,0,3.1,1015,83.95,0,0,0,163.08,0.2
2017,12,13,2,15,3,1016,84.63,0,0,0,161.16,0.2
2017,12,13,2,30,2.9000000000000004,1016,85.23,0,0,0,158.92000000000002,0.2
2017,12,13,2,45,2.8000000000000003,1016,84.36,0,0,0,156.46,0.2
2017,12,13,3,0,2.7,1016,84.96000000000001,0,0,0,153.84,0.2
2017,12,13,3,15,2.6,1016,85.56,0,0,0,151.11,0.2
2017,12,13,3,30,2.5,1016,86.17,0,0,0,148.3,0.2
2017,12,13,3,45,2.5,1016,84.53,0,0,0,145.43,0.2
2017,12,13,4,0,2.4000000000000004,1016,85.13,0,0,0,142.52,0.2
2017,12,13,4,15,2.3000000000000003,1016,85.74,0,0,0,139.58,0.2
2017,12,13,4,30,2.3000000000000003,1016,85.74,0,0,0,136.62,0.2
2017,12,13,4,45,2.2,1016,84.59,0,0,0,133.65,0.2
2017,12,13,5,0,2.2,1016,84.59,0,0,0,130.68,0.2
2017,12,13,5,15,2.2,1016,84.59,0,0,0,127.7,0.2
2017,12,13,5,30,2.1,1016,85.2,0,0,0,124.73,0.2
2017,12,13,5,45,2.1,1017,83.51,0,0,0,121.76,0.2
2017,12,13,6,0,2.1,1017,83.51,0,0,0,118.81,0.2
2017,12,13,6,15,2,1017,84.11,0,0,0,115.87,0.2
2017,12,13,6,30,2,1017,84.11,0,0,0,112.95,0.2
2017,12,13,6,45,2,1017,82.41,0,0,0,110.06,0.2
2017,12,13,7,0,2,1018,82.49,0,0,0,107.18,0.2
2017,12,13,7,15,1.9000000000000001,1018,83.08,0,0,0,104.34,0.2
2017,12,13,7,30,1.9000000000000001,1018,83.08,0,0,0,101.54,0.2
2017,12,13,7,45,1.9000000000000001,1018,81.47,0,0,0,98.77,0.2
2017,12,13,8,0,1.9000000000000001,1018,81.47,0,0,0,96.04,0.2
2017,12,13,8,15,2.6,1018,77.51,0,0,0,93.35000000000001,0.2
2017,12,13,8,30,3.2,1018,74.29,0,0,0,90.11,0.2
2017,12,13,8,45,3.9000000000000004,1018,75.47,295,26,15,87.85000000000001,0.2
2017,12,13,9,0,4.5,1018,72.36,439,58,23,85.46000000000001,0.2
2017,12,13,9,15,5.300000000000001,1018,68.45,544,96,31,83.07000000000001,0.2
2017,12,13,9,30,6.1000000000000005,1019,64.83,624,137,36,80.74,0.2
2017,12,13,9,45,6.9,1019,60.33,686,178,41,78.47,0.2
2017,12,13,10,0,7.7,1019,57.120000000000005,734,219,45,76.3,0.2
2017,12,13,10,15,8.5,1019,54.11,773,258,48,74.22,0.2
2017,12,13,10,30,9.200000000000001,1019,51.620000000000005,804,296,51,72.25,0.2
2017,12,13,10,45,10,1019,50.68,830,332,53,70.39,0.2
2017,12,13,11,0,10.700000000000001,1019,48.370000000000005,852,365,55,68.67,0.2
2017,12,13,11,15,11.5,1019,45.88,870,396,57,67.08,0.2
2017,12,13,11,30,12.3,1019,43.53,885,424,59,65.64,0.2
2017,12,13,11,45,13.100000000000001,1019,40.46,896,448,60,64.37,0.2
2017,12,13,12,0,13.8,1019,38.660000000000004,906,469,61,63.26,0.2
2017,12,13,12,15,14.3,1019,37.43,914,487,63,62.33,0.2
2017,12,13,12,30,14.8,1019,36.25,920,501,63,61.59,0.2
2017,12,13,12,45,15.3,1019,33.65,896,508,74,61.050000000000004,0.2
2017,12,13,13,0,15.700000000000001,1018,32.77,895,512,74,60.7,0.2
2017,12,13,13,15,15.9,1018,32.36,896,515,74,60.56,0.2
2017,12,13,13,30,16.1,1018,31.95,895,514,74,60.620000000000005,0.2
2017,12,13,13,45,16.3,1018,31.21,895,509,73,60.89,0.2
2017,12,13,14,0,16.6,1018,30.62,891,500,73,61.36,0.2
2017,12,13,14,15,16.6,1018,30.62,886,487,72,62.03,0.2
2017,12,13,14,30,16.7,1018,30.42,878,471,71,62.89,0.2
2017,12,13,14,45,16.7,1018,30.67,872,452,69,63.93,0.2
2017,12,13,15,0,16.7,1018,30.67,860,429,68,65.14,0.2
2017,12,13,15,15,16.6,1018,30.86,845,402,66,66.52,0.2
2017,12,13,15,30,16.5,1018,31.060000000000002,827,373,64,68.05,0.2
2017,12,13,15,45,16.400000000000002,1017,34.35,781,337,67,69.73,0.2
2017,12,13,16,0,16.2,1017,34.79,753,302,64,71.54,0.2
2017,12,13,16,15,15.700000000000001,1017,35.92,720,266,60,73.46000000000001,0.2
2017,12,13,16,30,15.3,1017,36.85,680,227,56,75.5,0.2
2017,12,13,16,45,14.8,1017,44.87,636,187,51,77.65,0.2
2017,12,13,17,0,14.3,1017,46.34,574,146,45,79.88,0.2
2017,12,13,17,15,13.8,1017,47.86,493,106,39,82.19,0.2
2017,12,13,17,30,13.200000000000001,1017,49.76,389,68,31,84.56,0.2
2017,12,13,17,45,12.700000000000001,1017,44.99,260,34,21,86.96000000000001,0.2
2017,12,13,18,0,12.200000000000001,1017,46.480000000000004,0,0,0,89.3,0.2
2017,12,13,18,15,11.9,1017,47.410000000000004,0,0,0,92.36,0.2
2017,12,13,18,30,11.5,1017,48.67,0,0,0,95.02,0.2
2017,12,13,18,45,11.200000000000001,1017,50.47,0,0,0,97.73,0.2
2017,12,13,19,0,10.9,1017,51.49,0,0,0,100.49000000000001,0.2
2017,12,13,19,15,10.600000000000001,1017,52.52,0,0,0,103.28,0.2
2017,12,13,19,30,10.3,1017,53.58,0,0,0,106.11,0.2
2017,12,13,19,45,10.100000000000001,1018,55.26,0,0,0,108.97,0.2
2017,12,13,20,0,9.8,1018,56.38,0,0,0,111.86,0.2
2017,12,13,20,15,9.5,1018,57.52,0,0,0,114.77,0.2
2017,12,13,20,30,9.3,1018,58.300000000000004,0,0,0,117.7,0.2
2017,12,13,20,45,9,1018,61.02,0,0,0,120.65,0.2
2017,12,13,21,0,8.8,1018,61.84,0,0,0,123.61,0.2
2017,12,13,21,15,8.6,1018,62.68,0,0,0,126.58,0.2
2017,12,13,21,30,8.4,1018,63.54,0,0,0,129.56,0.2
2017,12,13,21,45,8.200000000000001,1018,66.56,0,0,0,132.53,0.2
2017,12,13,22,0,8,1018,67.47,0,0,0,135.51,0.2
2017,12,13,22,15,7.9,1018,67.93,0,0,0,138.47,0.2
2017,12,13,22,30,7.7,1018,68.86,0,0,0,141.42000000000002,0.2
2017,12,13,22,45,7.6000000000000005,1018,71.89,0,0,0,144.35,0.2
2017,12,13,23,0,7.4,1019,72.95,0,0,0,147.23,0.2
2017,12,13,23,15,7.300000000000001,1019,73.45,0,0,0,150.07,0.2
2017,12,13,23,30,7.1000000000000005,1019,74.46000000000001,0,0,0,152.84,0.2
2017,12,13,23,45,7,1019,77.84,0,0,0,155.51,0.2
2017,12,14,0,0,6.9,1019,78.37,0,0,0,158.04,0.2
2017,12,14,0,15,6.9,1019,78.37,0,0,0,160.38,0.2
2017,12,14,0,30,6.9,1019,78.37,0,0,0,162.44,0.2
2017,12,14,0,45,6.9,1019,78.37,0,0,0,164.12,0.2
2017,12,14,1,0,6.5,1018,82.57000000000001,0,0,0,165.27,0.2
2017,12,14,1,15,6.4,1018,83.14,0,0,0,165.78,0.2
2017,12,14,1,30,6.300000000000001,1018,83.71000000000001,0,0,0,165.57,0.2
2017,12,14,1,45,6.2,1018,85.88,0,0,0,164.67000000000002,0.2
2017,12,14,2,0,6.1000000000000005,1018,86.47,0,0,0,163.19,0.2
2017,12,14,2,15,6.1000000000000005,1018,86.47,0,0,0,161.28,0.2
2017,12,14,2,30,6,1018,87.07000000000001,0,0,0,159.04,0.2
2017,12,14,2,45,6,1018,87.71000000000001,0,0,0,156.58,0.2
2017,12,14,3,0,6,1018,87.71000000000001,0,0,0,153.97,0.2
2017,12,14,3,15,6,1017,87.62,0,0,0,151.24,0.2
2017,12,14,3,30,6,1017,87.62,0,0,0,148.42000000000002,0.2
2017,12,14,3,45,6,1017,87.48,0,0,0,145.56,0.2
2017,12,14,4,0,6,1017,87.48,0,0,0,142.65,0.2
2017,12,14,4,15,6.1000000000000005,1017,86.88,0,0,0,139.71,0.2
2017,12,14,4,30,6.1000000000000005,1017,86.88,0,0,0,136.75,0.2
2017,12,14,4,45,6.1000000000000005,1017,86.94,0,0,0,133.78,0.2
2017,12,14,5,0,6.1000000000000005,1017,86.94,0,0,0,130.8,0.2
2017,12,14,5,15,6.1000000000000005,1017,86.94,0,0,0,127.83,0.2
2017,12,14,5,30,6.1000000000000005,1017,86.94,0,0,0,124.85000000000001,0.2
2017,12,14,5,45,6.1000000000000005,1017,88.14,0,0,0,121.89,0.2
2017,12,14,6,0,6.1000000000000005,1017,88.14,0,0,0,118.93,0.2
2017,12,14,6,15,6.1000000000000005,1017,88.14,0,0,0,116,0.2
2017,12,14,6,30,6,1017,88.75,0,0,0,113.08,0.2
2017,12,14,6,45,6,1017,91.28,0,0,0,110.18,0.2
2017,12,14,7,0,6,1017,91.28,0,0,0,107.31,0.2
2017,12,14,7,15,6,1017,91.28,0,0,0,104.47,0.2
2017,12,14,7,30,6,1017,91.28,0,0,0,101.66,0.2
2017,12,14,7,45,6,1017,94.34,0,0,0,98.89,0.2
2017,12,14,8,0,6,1017,94.34,0,0,0,96.16,0.2
2017,12,14,8,15,6.4,1017,91.78,0,0,0,93.48,0.2
2017,12,14,8,30,6.7,1017,89.91,0,0,0,90.85000000000001,0.2
2017,12,14,8,45,7.1000000000000005,1017,92.38,0,7,7,87.97,0.2
2017,12,14,9,0,7.4,1017,90.51,0,18,18,85.58,0.2
2017,12,14,9,15,7.9,1017,87.49,0,31,31,83.19,0.2
2017,12,14,9,30,8.3,1017,85.15,0,46,46,80.85000000000001,0.2
2017,12,14,9,45,8.700000000000001,1017,85.46000000000001,0,63,63,78.59,0.2
2017,12,14,10,0,9.1,1017,83.19,0,81,81,76.41,0.2
2017,12,14,10,15,9.700000000000001,1017,79.91,8,100,97,74.33,0.2
2017,12,14,10,30,10.4,1017,76.26,19,119,113,72.36,0.2
2017,12,14,10,45,11,1017,81.75,28,137,128,70.5,0.2
2017,12,14,11,0,11.600000000000001,1017,78.58,36,155,142,68.77,0.2
2017,12,14,11,15,12.3,1017,75.05,44,172,155,67.18,0.2
2017,12,14,11,30,13,1017,71.69,107,220,176,65.74,0.2
2017,12,14,11,45,13.8,1016,75.97,48,197,176,64.46000000000001,0.2
2017,12,14,12,0,14.5,1016,72.61,87,232,193,63.35,0.2
2017,12,14,12,15,14.9,1016,70.77,8,167,163,62.42,0.2
2017,12,14,12,30,15.3,1015,68.91,17,184,176,61.67,0.2
2017,12,14,12,45,15.700000000000001,1015,70.93,55,230,203,61.120000000000005,0.2
2017,12,14,13,0,16.1,1015,69.14,42,220,200,60.77,0.2
2017,12,14,13,15,16.2,1015,68.71000000000001,40,219,200,60.620000000000005,0.2
2017,12,14,13,30,16.3,1014,68.2,10,178,173,60.68,0.2
2017,12,14,13,45,16.400000000000002,1014,69.45,45,222,200,60.94,0.2
2017,12,14,14,0,16.5,1014,69.01,297,341,199,61.4,0.2
2017,12,14,14,15,16.5,1014,69.01,74,236,201,62.06,0.2
2017,12,14,14,30,16.5,1013,68.94,89,238,197,62.910000000000004,0.2
2017,12,14,14,45,16.5,1013,70.38,60,210,184,63.95,0.2
2017,12,14,15,0,16.5,1013,70.38,0,122,122,65.16,0.2
2017,12,14,15,15,16.400000000000002,1013,70.83,0,63,63,66.53,0.2
2017,12,14,15,30,16.3,1013,71.28,0,72,72,68.05,0.2
2017,12,14,15,45,16.1,1013,74.09,0,102,102,69.72,0.2
2017,12,14,16,0,16,1013,74.56,0,68,68,71.53,0.2
2017,12,14,16,15,15.600000000000001,1013,76.49,0,48,48,73.45,0.2
2017,12,14,16,30,15.200000000000001,1013,78.47,0,40,40,75.48,0.2
2017,12,14,16,45,14.8,1012,82.93,0,32,32,77.62,0.2
2017,12,14,17,0,14.4,1012,85.10000000000001,0,24,24,79.85000000000001,0.2
2017,12,14,17,15,13.9,1012,87.89,0,17,17,82.15,0.2
2017,12,14,17,30,13.5,1012,90.2,0,11,11,84.52,0.2
2017,12,14,17,45,13.100000000000001,1012,92.83,0,6,6,86.92,0.2
2017,12,14,18,0,12.700000000000001,1012,95.28,0,0,0,89.27,0.2
2017,12,14,18,15,12.600000000000001,1012,95.91,0,0,0,92.31,0.2
2017,12,14,18,30,12.5,1012,96.54,0,0,0,94.97,0.2
2017,12,14,18,45,12.4,1012,99.10000000000001,0,0,0,97.68,0.2
2017,12,14,19,0,12.4,1012,99.10000000000001,0,0,0,100.43,0.2
2017,12,14,19,15,12.3,1012,99.75,0,0,0,103.22,0.2
2017,12,14,19,30,12.3,1012,99.75,0,0,0,106.05,0.2
2017,12,14,19,45,12.200000000000001,1012,100,0,0,0,108.91,0.2
2017,12,14,20,0,12.200000000000001,1012,100,0,0,0,111.8,0.2
2017,12,14,20,15,12.100000000000001,1012,100,0,0,0,114.71000000000001,0.2
2017,12,14,20,30,12,1012,100,0,0,0,117.64,0.2
2017,12,14,20,45,12,1012,100,0,0,0,120.58,0.2
2017,12,14,21,0,11.9,1012,100,0,0,0,123.54,0.2
2017,12,14,21,15,11.8,1012,100,0,0,0,126.51,0.2
2017,12,14,21,30,11.8,1012,100,0,0,0,129.49,0.2
2017,12,14,21,45,11.700000000000001,1012,100,0,0,0,132.47,0.2
2017,12,14,22,0,11.600000000000001,1012,100,0,0,0,135.44,0.2
2017,12,14,22,15,11.600000000000001,1012,100,0,0,0,138.41,0.2
2017,12,14,22,30,11.5,1012,100,0,0,0,141.36,0.2
2017,12,14,22,45,11.4,1011,100,0,0,0,144.28,0.2
2017,12,14,23,0,11.4,1011,100,0,0,0,147.17000000000002,0.2
2017,12,14,23,15,11.3,1011,100,0,0,0,150.01,0.2
2017,12,14,23,30,11.3,1011,100,0,0,0,152.79,0.2
2017,12,14,23,45,11.200000000000001,1011,100,0,0,0,155.46,0.2
2017,12,15,0,0,11.200000000000001,1011,100,0,0,0,158,0.2
2017,12,15,0,15,11.200000000000001,1011,100,0,0,0,160.35,0.2
2017,12,15,0,30,11.200000000000001,1011,100,0,0,0,162.43,0.2
2017,12,15,0,45,11.200000000000001,1011,100,0,0,0,164.12,0.2
2017,12,15,1,0,11,1010,100,0,0,0,165.3,0.2
2017,12,15,1,15,10.9,1010,100,0,0,0,165.83,0.2
2017,12,15,1,30,10.8,1010,100,0,0,0,165.64000000000001,0.2
2017,12,15,1,45,10.700000000000001,1010,100,0,0,0,164.76,0.2
2017,12,15,2,0,10.5,1010,100,0,0,0,163.3,0.2
2017,12,15,2,15,10.4,1010,100,0,0,0,161.39000000000001,0.2
2017,12,15,2,30,10.3,1010,100,0,0,0,159.16,0.2
2017,12,15,2,45,10.200000000000001,1009,100,0,0,0,156.70000000000002,0.2
2017,12,15,3,0,10,1009,100,0,0,0,154.09,0.2
2017,12,15,3,15,10,1009,100,0,0,0,151.36,0.2
2017,12,15,3,30,9.9,1009,100,0,0,0,148.55,0.2
2017,12,15,3,45,9.9,1009,100,0,0,0,145.68,0.2
2017,12,15,4,0,9.9,1009,100,0,0,0,142.77,0.2
2017,12,15,4,15,9.8,1009,100,0,0,0,139.83,0.2
2017,12,15,4,30,9.8,1009,100,0,0,0,136.87,0.2
2017,12,15,4,45,9.700000000000001,1009,100,0,0,0,133.9,0.2
2017,12,15,5,0,9.700000000000001,1009,100,0,0,0,130.93,0.2
2017,12,15,5,15,9.600000000000001,1009,100,0,0,0,127.95,0.2
2017,12,15,5,30,9.5,1008,100,0,0,0,124.98,0.2
2017,12,15,5,45,9.4,1008,100,0,0,0,122.01,0.2
2017,12,15,6,0,9.3,1008,100,0,0,0,119.06,0.2
2017,12,15,6,15,9.3,1008,100,0,0,0,116.12,0.2
2017,12,15,6,30,9.200000000000001,1008,100,0,0,0,113.2,0.2
2017,12,15,6,45,9.1,1008,100,0,0,0,110.3,0.2
2017,12,15,7,0,9,1008,100,0,0,0,107.43,0.2
2017,12,15,7,15,9,1008,100,0,0,0,104.59,0.2
2017,12,15,7,30,9,1008,100,0,0,0,101.78,0.2
2017,12,15,7,45,8.9,1008,100,0,0,0,99.01,0.2
2017,12,15,8,0,8.9,1008,100,0,0,0,96.28,0.2
2017,12,15,8,15,9.5,1008,100,0,0,0,93.60000000000001,0.2
2017,12,15,8,30,10.100000000000001,1008,97.71000000000001,0,0,0,90.97,0.2
2017,12,15,8,45,10.700000000000001,1008,100,188,21,15,88.08,0.2
2017,12,15,9,0,11.4,1008,96.86,330,49,24,85.69,0.2
2017,12,15,9,15,11.9,1008,93.72,439,84,33,83.31,0.2
2017,12,15,9,30,12.5,1008,90.11,520,121,40,80.97,0.2
2017,12,15,9,45,13,1008,94.76,571,159,47,78.7,0.2
2017,12,15,10,0,13.600000000000001,1008,91.14,0,13,13,76.53,0.2
2017,12,15,10,15,14,1008,88.81,0,16,16,74.44,0.2
2017,12,15,10,30,14.5,1008,85.99,0,19,19,72.47,0.2
2017,12,15,10,45,14.9,1008,88.33,0,22,22,70.61,0.2
2017,12,15,11,0,15.4,1008,85.54,0,24,24,68.87,0.2
2017,12,15,11,15,15.600000000000001,1008,84.46000000000001,0,27,27,67.28,0.2
2017,12,15,11,30,15.9,1008,82.86,11,153,148,65.83,0.2
2017,12,15,11,45,16.2,1008,81.98,0,129,129,64.55,0.2
2017,12,15,12,0,16.5,1008,80.43,21,179,170,63.43,0.2
2017,12,15,12,15,16.7,1007,79.34,108,253,203,62.49,0.2
2017,12,15,12,30,16.900000000000002,1007,78.34,79,243,205,61.74,0.2
2017,12,15,12,45,17.1,1007,77.27,294,343,201,61.19,0.2
2017,12,15,13,0,17.3,1006,76.22,264,338,209,60.83,0.2
2017,12,15,13,15,17.3,1006,76.22,86,257,215,60.68,0.2
