time,actual,DA_forecast,IDA1_forecast,IDA2_forecast,IDA3_forecast,window_start
2023-01-05 11:00:00,113.53,114.07000193978914,112.9803915664252,111.8572972023542,-1.8604768714701123,2023-01-05
2023-01-05 12:00:00,100.82,114.69903523125932,98.86391534435856,102.43735054223198,98.65680016970208,2023-01-05
2023-01-05 13:00:00,96.44,111.45153668904904,93.43152959712504,97.39788438573623,91.5767147522524,2023-01-05
2023-01-05 14:00:00,93.9,110.6748975330371,93.19550869810207,96.94686921969851,90.18998611739394,2023-01-05
2023-01-05 15:00:00,91.16,119.26478067319854,91.07858826360392,87.83302726109162,89.52473790942564,2023-01-05
2023-01-05 16:00:00,94.43,124.50805516326832,93.53511151178954,96.15914650881966,89.91342573458645,2023-01-05
2023-01-05 17:00:00,118.9,146.8533342376171,118.39186661587992,118.1858172023687,112.0196140761764,2023-01-05
2023-01-05 18:00:00,163.2,171.5904057662009,166.34889606289045,165.24889087043368,158.83501132337702,2023-01-05
2023-01-05 19:00:00,177.98,179.91786176939678,176.60980311518307,180.05006713215607,174.80882898743332,2023-01-05
2023-01-05 20:00:00,163.99,175.01418397596902,166.42913898667558,165.30347120704596,193.6808503933791,2023-01-05
2023-01-05 21:00:00,152.0,160.7646169646748,154.0510306952484,147.29235818291568,184.1737875904424,2023-01-05
2023-01-05 22:00:00,135.0,147.9029925170815,134.9565791550124,119.83801349083797,128.96431543781887,2023-01-05
2023-01-05 23:00:00,118.9,137.09261810353996,115.73585435104089,108.99964736367016,112.86095779093554,2023-01-05
2023-01-06 00:00:00,107.21,114.75209118166956,103.63730340996062,99.71342464036395,-0.0008158389741623,2023-01-06
2023-01-06 01:00:00,101.1,102.89619768850837,98.91911649245336,92.90354119020486,-0.7986713808625723,2023-01-06
2023-01-06 02:00:00,96.73,92.38462931104009,95.10271026387652,95.68736556893327,-0.082450639256649,2023-01-06
2023-01-06 03:00:00,81.37,88.6932621046714,85.23196085361256,78.38675918096587,-0.1763790795225617,2023-01-06
2023-01-06 04:00:00,75.75,87.2933572844117,80.12397267265973,74.16354063095223,-0.3294478070217081,2023-01-06
2023-01-06 05:00:00,81.0,85.12303603910091,82.51153883505917,77.86955668076165,-0.5216759849289758,2023-01-06
2023-01-06 06:00:00,97.45,87.9097732332828,95.13136737359191,97.49726374542568,-0.5357216785244816,2023-01-06
2023-01-06 07:00:00,107.82,105.17438095970576,102.22566446302928,100.34474864094074,-0.2204802660073426,2023-01-06
2023-01-06 08:00:00,122.8,119.4175156774332,117.1863098874353,104.92829240156436,0.0879557491547302,2023-01-06
2023-01-06 09:00:00,125.0,107.65415482741176,122.9430400897422,106.55518206970405,1.058046796648867,2023-01-06
2023-01-06 10:00:00,120.7,97.11973395305726,115.55557277289547,102.62011754321348,0.8883058104689923,2023-01-06
2023-01-06 11:00:00,110.05,90.56520484516862,107.54529599611652,102.91434930395413,1.615437496822253,2023-01-06
2023-01-06 12:00:00,103.36,86.39213762494806,98.19788555806454,103.11164963791836,102.1986902798651,2023-01-06
2023-01-06 13:00:00,90.23,82.56660029181353,92.3665199943766,88.25255326236984,91.08231518516102,2023-01-06
2023-01-06 14:00:00,80.23,76.33895975720498,80.70987362842894,79.70197805317288,91.10849878316547,2023-01-06
2023-01-06 15:00:00,70.0,76.48276955720395,77.45711202066049,71.824333484326,76.19177226389998,2023-01-06
2023-01-06 16:00:00,80.43,92.79640297849218,78.22781454673799,83.63013362171434,82.05185726303435,2023-01-06
2023-01-06 17:00:00,121.2,117.54791426494722,114.80746352084697,121.4251527011676,113.20863713393533,2023-01-06
2023-01-06 18:00:00,128.47,141.7444683612094,123.53281954877014,128.79805747485975,124.9397794736802,2023-01-06
2023-01-06 19:00:00,137.73,154.77761905454213,133.16379032408005,136.39994968816177,130.9252377789327,2023-01-06
2023-01-06 20:00:00,137.73,157.88316501036385,132.78696897313242,153.48376495827864,135.6332632200975,2023-01-06
2023-01-06 21:00:00,132.0,151.9975704197607,129.98291888098373,136.75106611566568,127.97758441074376,2023-01-06
2023-01-06 22:00:00,99.9,137.20731862056272,98.216391420939,94.23669381097515,102.0750458180056,2023-01-06
2023-01-06 23:00:00,91.1,110.80626314757836,92.77487546069167,95.5302415899224,99.2986557074133,2023-01-06
2023-01-07 00:00:00,53.42,98.66275740242769,51.79260241596504,59.39201402536766,-0.9940830384415164,2023-01-07
2023-01-07 01:00:00,40.3,85.54450786660678,40.486423042794414,41.25610062501889,-1.0088001284737516,2023-01-07
2023-01-07 02:00:00,25.5,79.49660083509923,24.316207691361484,30.347658570526505,-1.2578169837143207,2023-01-07
2023-01-07 03:00:00,24.8,68.17479962371395,22.75845190758895,30.587070439022085,-1.8150336008120576,2023-01-07
2023-01-07 04:00:00,20.0,57.36205685422966,19.66604839737232,25.47842646995952,-1.0515733940771952,2023-01-07
2023-01-07 05:00:00,14.85,49.08335280871279,13.519612018760256,22.8518312646722,-1.905966172938392,2023-01-07
2023-01-07 06:00:00,14.85,60.59811013969396,15.858881623709124,22.895994272492032,-1.4900595948762003,2023-01-07
2023-01-07 07:00:00,14.0,72.18904947138307,14.797735661768144,21.412247598020883,-2.220487339200531,2023-01-07
2023-01-07 08:00:00,18.28,87.39632247118001,21.37645160113175,22.24735675552256,-2.8604778655180496,2023-01-07
2023-01-07 09:00:00,20.2,94.6308273266039,24.426970231575496,27.62114490724366,-2.784573177058647,2023-01-07
2023-01-07 10:00:00,18.28,90.29005611670271,23.272636069241173,24.68199330434425,-2.581462814871798,2023-01-07
2023-01-07 11:00:00,14.0,86.19124771140338,14.31940023344643,24.563538833030293,-2.3325762275413524,2023-01-07
2023-01-07 12:00:00,10.35,80.57502166668382,12.035166676087414,16.66135834657365,29.75465093737224,2023-01-07
2023-01-07 13:00:00,8.0,67.10085084855791,13.812559639058378,17.346775742494827,43.725746358682514,2023-01-07
2023-01-07 14:00:00,5.46,55.5769043098811,11.924414114433688,16.030315889842228,43.02389960417919,2023-01-07
2023-01-07 15:00:00,4.16,54.448647382758885,12.1562479751276,7.437084516211058,23.897241180859503,2023-01-07
2023-01-07 16:00:00,8.0,63.42502265948696,12.750164383829429,12.622849536156195,19.335821432296733,2023-01-07
2023-01-07 17:00:00,24.61,96.2309551458363,27.432629357585995,26.790974277070603,39.83335588369321,2023-01-07
2023-01-07 18:00:00,40.0,107.5615587434493,37.03139709489196,34.84848731146636,47.21908742977974,2023-01-07
2023-01-07 19:00:00,43.45,120.17998453621917,43.173872135420766,36.69324679601488,47.82162776730815,2023-01-07
2023-01-07 20:00:00,50.0,120.24753948924496,48.69782499279907,40.91786457963754,59.89168102382877,2023-01-07
2023-01-07 21:00:00,43.45,117.05631827140324,41.51296771465056,28.26790270148777,57.12017884675301,2023-01-07
2023-01-07 22:00:00,30.0,92.5610165412911,23.97941719272092,19.982865134452368,55.43849419490604,2023-01-07
2023-01-07 23:00:00,24.61,72.55134201450379,23.52218796797422,15.15106721402944,46.97581094289848,2023-01-07
2023-01-08 00:00:00,7.0,-1.3327610428888903,13.938394500170006,9.165385575187967,-1.303454071540486,2023-01-08
2023-01-08 01:00:00,5.0,2.489422744016423,7.19625659138174,5.966364799156821,-0.5559313153698326,2023-01-08
